,id,year_month,text,smishing,match_yn,match_cnt,match_word,단어,cagetory1,cagetory2,비고
1454,1596,17-Jan,고객님 안녕하세요XXX은행 일XXX지점VIP팀장으로 새롭게 부임한 XXX입니다직접 찾아뵙고 인사를 올려야하나 이렇게 먼저 인사를 올리게 되었습니다앞으로 고객님과의 인연을 소중히 이어가며  정성을 다해 자산관리에 최선을 다하겠습니다추운날씨에 건강 유의하시기 바라며 고객님의 가정에 늘 건강과 행운이 함께 하기를 기원합니다      XXX은행 일XXX지점        VIP팀장 XXX 배상,0,0.0,0.0,,,,,
1455,1597,17-Jan,XXX 고객님 소중한 고객님께 드리는 한주의 마무리 인사 멀어졌을 때뒤늦게 깨닫지 말고곁에 있을 때 잘해주세요.오늘이 마지막인 것처럼.- XXX의 너에게 하고 싶은 말  중에서 -이번한주도 수고 많으셨습니다. 미소는 우리 삶을 여유롭게 하는 참 좋은 벗! 웃어서 건강한 주말 되시기 바랍니다. XXX은행하당종합금융센터XXX올림XXX은행하당종합금융센터XXX올림,0,0.0,0.0,,,,,
1456,1598,17-Jan,XXX 고객님고객님 안녕하세요?항상 저희 XXX은행 해남지점에 베풀어 주시는 성원과 애정에 깊은 감사를 드립니다.저는 해남지점에 새로 부XXX 고객님을 모시게 된 XXX입니다.마땅히 직접 찾아 뵙고 인사를 올려야 하나 설레는 마음과 기쁨으로 문자로 먼저 인사를 올리게 되었습니다.저는 고객님께서 예전처럼 편안하게 저희 해남지점을 이용하실수 있도록 준비를 XXX 고객님 만나뵙기를 고대하고 있습니다.앞XXX 고객님과의 소중한 인연을 오래 이어갈 수 있도록 부단히 노력하고 준비하는 자세로 임하겠습니다.앞XXX 고객님께서 VIP라운지를 이용함에 있어서 조금의 불편함이 없도록 더욱 최선을 다하겠습니다.늘 기쁨이 가득한 나날 되시길 바라며 고객님의 가정에 늘 건강과 행운이 함께하기를 기원합니다. 감사합니다.XXX은행해남지점      XXX팀장올림,0,0.0,0.0,,,,,
1457,1599,17-Jan,XXX 고객님 2017년 두번째 주말입니다. 오늘부터 날씨가 너무 추워져 건강관리 신경쓰셔야겠습니다. 참... 김장은 하셨어요? 아직도 김장을 비롯한 월동준비 가 어른들의 큰 숙제이더라구요. 저희지점은 지난 한해 고객님 께서 많이 응원해 주셔서 지점 장님XXX부장으로 승진하는  경사가 있었습니다. 고객님도 좋은 일 많으시지요? 이유가 필요한 관계라면 이유  가 사라지는 순간 관계도 사라  진다  이유없이 조건없이 믿어주고  응원해주는 이가 너무나도 필  요한 때인 것 같습니다...  오늘도 내일도 성공하는 하루  되세요...  항상 소통하고 귀기울이는 직  원이 되겠습니다...XXX은행문현동XXX올림,0,0.0,0.0,,,,,
1458,1601,17-Jan,XXX 고객님안녕하십니까? XXX은행화명동지점 VIP팀장 XXX입니다.2017년 정유년 새해가 밝았습니다.지난 한 해 동안 XXX은행 화명동지점에 보내주신 성원에 진심으로 감사 드립니다.설렘으로 시작한 2017년 소망하시는 일 모두 이XXX고객님의 가정에 늘 건강과 행복이 함께하길 기원하겠습니다.사랑하는 가족과 함께 정을 나누는 행복한 설 명절 보내시기 바랍니다.XXX은행은 고객님의 평생금융파트너로서 최선을 다하겠습니다.새해 복 많이 받으십시오!!XXX화명동 XXX 과장 올림.XXX은행화명동XXX올림,0,0.0,0.0,,,,,
1459,1602,17-Jan,XXX 고객님!새해에 좋은기운을 받으셔서2017년도 승승장구 하는한해 되시기를 기원드립니다.설날을 맞아 가족과 함께편안하고 행복한 시간보내시길 바랍니다.늘 건강하시고새해 복 많이 받으세요XXX은행 가산IT XXX팀장올림,0,0.0,0.0,,,,,
1460,1603,17-Jan,안녕하세요 XXX은행 금정동 XXX 부지점장입니다. 추운날씨에 건강하게 잘 지내고 계신지요. 다름이 아니라 제가 이번에 개인적인 사정으로 오랫동안 근무하던 직장을 떠나게 되었습니다.찾아 뵙고 인사드려야 하는데 이렇게 인사드려 정말 죄송합니다. 그동안 많이 사랑해주시고 아껴주심에 머리 숙여 깊이 감사인사 올립니다. 앞으로도 저희 XXX은행 금정동지점 많이 사랑해주십시오. 가족 모두 늘 건강하시고 화목하시길 간절히 소망합니다. 다시 한번 감사드립니다.  XXX은행금정동XXX올림,0,0.0,0.0,,,,,
1461,1604,17-Jan,XXX 고객님안녕하십니까.  XXX은행 구월동지점 팀장 XXX 입니다.2017년 정유년 새해가 밝았습니다.지난 한 해 동안 XXX은행 구월동지점에 보내주신 성원에 진심으로 감사 드립니다.설렘으로 시작한 2017년 소망하시는 일 모두 이XXX고객님의 가정에 늘 건강과 행복이 함께하길 기원하겠습니다.사랑하는 가족과 덕담을 나누는 행복한 설 명절 보내시기 바랍니다XXX은행은 고객님의 평생금융파트너로서 최선을 다하겠습니다.새해 복 많이 받으십시오.XXX은행구월동종합금융센터XXX올림,0,0.0,0.0,,,,,
1462,1605,17-Jan,XXX은행의 새로운 모바일생활금융플랫폼 리브(Liiv) !!1.상대방 이름만으로 수수료없이 머니보내기2.누구나 최고 90%환율우대3.실속있게 할인받고 선물보내기4.계산부터 나누기까지 간편한 더치페이가입하실 때 권유직원 추천가입완료 후 로그인 부탁드립니다.(이용계좌등록을 해야만 권유직원등록가능)권유자:XXX(동해지점)직원번호:XXXㅁ앱스토어 및 플레이스토어에서 리브Liiv검색설치 URL안드로이드https:goo.glxpVFzEXXXhttps:appsto.rekrAnpidb.i,0,0.0,0.0,,,,,
1463,1606,17-Jan,XXX 고객님항상 거래 감사드립니다이번에 미XXX점으로 이동을 하게 되어 인사드립니다 그동안 보내주신 성원 감사드립니다 항상 좋은일만 가득하시고 궁금하신점은 언제라고 전화주세요  XXX은행창동XXX올림,0,0.0,0.0,,,,,
1464,1607,17-Jan,날씨가 많이 춥네요. 감기조심하시고 즐거운하루보내세요-XXX중곡동 XXX올림-,0,0.0,0.0,,,,,
1465,1608,17-Jan,XXX 고객님안녕하세요? XXX은행 방배XXX센터입니다. 고객님의 대여금고 만기가 경과되었으니 연장을 원하실 경우 신분증과 함께 내방하여 주시기 바랍니다. 감사합니다.XXX은행방배XXX센터XXX올림,0,0.0,0.0,,,,,
1466,1610,17-Jan,늘거래진심으로감사합니다추운날씨건강유의하세요XXX철산역XXX드림,0,0.0,0.0,,,,,
1467,1611,17-Jan,광 고) XXX이 글을 읽는데 2분만 시간을 투자하세요!매월 나가고있는 불입금을 줄이려고 하는분비싼 이자를 전환하고자 하시는 분적금및 보험을 늘려 빨리 돈을 모으고 싶으신분신용등급을 올리고자 하시는 분여러건을 사용중이고 통합을 원하시는 분위내용을 하고자 하시는 분들 꼭 읽어보시고 연락을 주시면 저희가  도움을 드릴것을 약속합니다.XXX직장인 안내직장인기준(공무원외감업체대기업 우대)금리? 연4.8%(CD금리변동)한도? 1억4천만원까지신용도와 상관없이  자체등급으로 판단일반업체개인사업장 근로자도 진행가능신청방법:문자로 상담 이라고 답장을 주시거나 전화를 주시면 정직하고 친절히 상담으로 도움드릴께요신용상담을 위한 신용조회는 등급에 영향을 미치지 않습니다.부채(통합)상품안내한도:연봉대비220%까지금리:최저 4%(등급 차등적용)자격조건:사대보험가능한 직장인 재직 6개월이상(1년미만도 직군과 등급에 따라 가능할 수 있습니다)통 합 상 품 의 요 약원리금균등방식을 이자만내는 방식으로 전환신용등급 7등급이내의 직장인이면부채과다로인해 추가진행이 어렵다면 통합해드리겠습니다연소득대비 최대220%이내최근 6개월간 연체사실이 있다면 진행이 안됩니다카드론현금서비스 사용이 잦은 분들신청방법:문자로 상담 이라고 답장을 주시거나 전화를 주시면 정직하고 친절히 상담으로 도움드릴께요건수 과다시-대출 건수를 줄이시면 신용등급이 상승합니다거치상품 만기-대출연장으로매월내시는 원리금을 줄일 수 있습니다.신용에 대한 기본적인 상식과 지식을 알아야 하는 시대입니다. 최소한의 지식을 직접 알아야 금전적 손해를 보는 일이 없습니다수신을 희망하지 않으시면 거부라는 답장 또는 하단부에 수신거부번호로 연락주시면 바로 조치하도록 하겠습니다.무료수신거부 XXX-XXX-XXX제목없음,1,1.0,17.0,"차등적용, 금전적, 기본, 직장인, 추가진행, 연체사실, 카드론현금서비스, 7등급, 상관없이, 건수, 연봉대비, 연체사실, 현금서비스, 카드론, 연체, 부채과다, 여러건",,,,
1468,1613,17-Jan,XXX은행 잠실역 XXX 팀장입니다행복가득한 편안한 주말 기원합니다,0,0.0,0.0,,,,,
1469,1614,17-Jan,XXX 고객님한 해 동안 믿고 맡겨주셔서너무 감사드리며 2017년에도최선을 다하겠습니다(ㅡ)2017년 정유년을 맞이하여  사랑과 행복이 충만하기를 기도하겠습니다. 또한  늘 건강하세요.새해 복 많이 받으세요XXX마장동지점 VIXXX팀장 XXX 팀원 XXX올림.,0,0.0,0.0,,,,,
1470,1615,17-Jan,XXX은행VbCrLf (광고)한국citi bank  나의 대출한도와 금리는?  대출때문에 고민하고 있다거나 높은이자에 허덕이고 있다면 2분만 시간을 내어 이문자에 레알 집중할 시간입니다. 여러분의 악성대출을 상환할 수 있도록 도와드리겠습니다.  1. 대출의 50%이상이 2금융권이신분들 2. 월급의 절반정도를 카드값으로 빠지시는분들 3. 부채의 대부분이 원리금 균등방식으로 상환하는분들 4. 등급이 낮아 은행권대출이 안된다고 판단하시는분들  ()내용을 읽어보시고한건이라도 해당이되신다면 꼭 상담이 필요하다고 생각듭니다. 저희가 모든 수단과 방법을 동원해 금리를 최대한 낮춰드리고 금융에 관한 꿀tip 을 알려드리겠습니다. 신용카드 남용은 가계경제에 위협이 됩니다.    한국citi bank 직장인 상품 금리연2.82%(CD금리변동) 직장인기준(공무원외감업체대기업 우대) 한도1억4천만원까지  일반업체개인사업장 근로자도 진행가능 신용도와 상관없이  자체등급으로 판단    신청방법 문자로 상담 이라고 답장을 주시거나 전화를 주시면 정직하고 친절히 상담으로 도움드릴께요 신용 상담을 위한 신용조회는 등급에 영향을 미치지 않습니다.  금융에 대,1,1.0,3.0,"직장인, 상관없이, 은행권",,,,
1471,1616,17-Jan,필요서류안내:(세무서발급)사업자등록증명원소득금액증명원(2015년도)부가세과세표준증명원(2015년2016년현재)국세완납증..(동사무소발급)지방세완납증...XXX입니다.XXX은행철산역XXX올림,0,1.0,1.0,사업자,,,,
1472,1617,17-Jan,고객님의기업대출금이자액315122원이XXX입니다금일정리바랍니다XXX,0,0.0,0.0,,,,,
1473,1619,17-Jan,희망찬 한해를 맞이하여 가족분들과 행복한 명절 되세요.국XXX XXX올림,0,0.0,0.0,,,,,
1474,1620,17-Jan,2017년도 정유년 설날을 맞이하여 복많이 받으시고 가족과 함께 즐거운 설 명절 되세요XXX은행동두천XXX올림,0,0.0,0.0,,,,,
1475,1621,17-Jan,104(수)예금만기가 지났습니다.시간내서 내점바랍니다.XXX올림,0,0.0,0.0,,,,,
1476,1622,17-Jan,항상 저희 XXX은행을 이용해 주셔서 감사인사드리며 안내말씀드립니다. 다음주 1월 9일 XXX은행 영등포지점은 가까운 영등포중앙지점으로 새롭게 통합 이전하게 되었습니다. 다음주부터 영등포시장 사거리에 위치한 (신)영등포지점에서 고객님을 다시 뵈옵길 기원합니다. 2017년 새로운 마음가짐으로 보다 친절한 서비스로 정성을 다해 모실것을 약속드리며 고객님의 2017년을 응원합니다. XXX은행 영등포지점 대리 XXX 올림,0,1.0,1.0,주부,,,,
1477,1623,17-Jan,XXX 고객님소중한 예금감사드립니다 일월은 일목요연하게 목표를 세워 추진하는 달! 멋지게 한해 출발하옵고 날씨가 너무 춥습니다 건강조심하시기 바랍니다 즐거운 시간보내세요XXX은행중곡동XXX올림,0,0.0,0.0,,,,,
1478,1624,17-Jan,2017년 새해 건강하시고 행복 가득하세요 항상 거래 감사드립니다 XXX고척동XXX,0,0.0,0.0,,,,,
1479,1625,17-Jan,(광고)한국citi bank나의 대출한도와 금리는?대출때문에 고민하고 있다거나 높은이자에 허덕이고 있다면 2분만 시간을 내어 이문자에 레알 집중할 시간입니다.여러분의 악성대출을 상환할 수 있도록 도와드리겠습니다.1. 대출의 50%이상이 2금융권이신분들2. 월급의 절반정도를 카드값으로 빠지시는분들3. 부채의 대부분이 원리금 균등방식으로 상환하는분들4. 등급이 낮아 은행권대출이 안된다고 판단하시는분들()내용을 읽어보시고한건이라도 해당이되신다면 꼭 상담이 필요하다고 생각듭니다. 저희가 모든 수단과 방법을 동원해 금리를 최대한 낮춰드리고 금융에 관한 꿀tip 을 알려드리겠습니다.  한국citi bank 직장인 상품금리연2.82%(CD금리변동)직장인기준(공무원외감업체대기업 우대)한도1억4천만원까지 일반업체개인사업장 근로자도 진행가능신용도와 상관없이  자체등급으로 판단  신청방법문자로 상담 이라고 답장을 주시거나 전화를 주시면 정직하고 친절히 상담으로 도움드릴께요신용 상담을 위한 신용조회는 등급에 영향을 미치지 않습니다.금융에 대한 기본적인 지식과 상식을 알아야 건전한 재무상태를 만들 수 있습니다.  카카오톡 신청방법ID:citibank10 아이디검색후 친구추가후 상담이라는 카톡을 남겨주세요 빠르게 답변드리겠습니다.  부채통합대출 상품자격조건:사대보험가능한 직장인 and 재직 1년이상(1년미만도  직군과 등급에 따라 가능할 수 있습니다한도:연봉대비300%까지 금리:최저 3%(등급 차등적용)  부채통합대출의 장점a)월 최대 85%정도 이자 절감(월100만원 이상)b)신용등급 상승 최대 13등급까지 상향c)연봉대비(DTI) 280%까지(직군소득별 차등적용)d)건수를 최소화 시켜 관리가 용이하게!!e)추가 자금까지 저금리로 확보하게 해드립니다. 신청방법문자로 상담 이라고 답장을 주시거나 전화를 주시XXX은행,1,1.0,7.0,"차등적용, 기본, 직장인, 상관없이, 건수, 연봉대비, 은행권",,,,
1480,1626,17-Jan,XXX 고객님 XXX은행 대천지점입니다. 1월5일 만기안내해드립니다.XXX계장,0,0.0,0.0,,,,,
1481,1627,17-Jan,설을 맞아 소망하는 일 모두 이루세요.XXX나운동XXX과장올림,0,0.0,0.0,,,,,
1482,1629,17-Jan,XXX 고객님2017년에는 가정에 행복한 웃음이 넘쳐나고 소원하는 모든일들이 다 이루어지는 한해가 되시길 기원합니다.고향 길 편히 다녀오세요.,0,0.0,0.0,,,,,
1483,1630,17-Jan,XXX 고객님설연휴동안 잦은 눈비소식이 예고되어 있습니다.오가는 길 안전운전 하시기 바라며풍요롭고 화목한 설 연휴보내시길 기원합니다.새해 복 많이 받으세요.XXX인덕원지점 박XXX부장VIP팀장 XXX올림,0,0.0,0.0,,,,,
1484,1631,17-Jan,(광고) XXX은행의 생활금융플랫폼   리브(Liiv)  출시!  리브(Liiv)  혜택1. 누구나 환율우대 90%2. 상대방 이름만으로 간편송금3. 은행 번호표 예약4. 편리한 라이프 스타일리브(Liiv)를 설치 하셨는지요? 매우 편리합니다!!play 스토어에서 리브 또는 Liiv 검색하셔서 실행 하시면 됩니다.권유직원에 회룡역지점  XXX 을 입력해 주세요!!!XXX은행회룡역XXX올림XXX-XXX-XXX무료수신거부XXX-XXX-XXX,0,0.0,0.0,,,,,
1485,1632,17-Jan,(XXX고객님 안녕하십니까?항상 저희 XXX은행 하XXX점을 이용해주셔서 감사드립니다가입하시면 다양한 금융혜택을 드리는 리브(Liiv)소개해 드릴까 합니다. 리브(Liiv)하시면요90%(USDEURJPY) 환율우대 해드리구요이름만으로 소액(1일 30만원이내) 모든 은행 무료로 송금 하실수 있습니다.또하나!! 그동안 오래 기다리셨죠!!  번호표 리브를 통해 미리 뽑으실 수 있습니다.스마트폰 플레이스토어 앱스토어에서 리브 검색후 앱을 다운받거나 아래의 URL을 클릭하시면 설치화면으로 자동 연결됩니다.  앱 설치시 권유직원 추천 꼭! 부탁드립니다. o권유자: XXX대리(하XXX점)?설치 URL안드로이드: https:goo.glxpVFzE아이폰: https:appsto.rekrAnpidb.i기타 자세한 사항은 XXX하XXX점으로 연락바랍니다. XXX은행하단동XXX올림XXX-XXX-XXX무료수신거부XXX-XXX-XXX,0,0.0,0.0,,,,,
1486,1633,17-Jan,XXX 고객님 이번에 XXX은행 병점지점에 새로 부임하게된 XXX팀장입니다 직접 찾아뵙고 인사드리지못해 죄송합니다 빠른시일내에 얼굴뵙고 다시 인사드리겠습니다 명절잘보내시고 새해복많이 받으십시오XXX은행병점XXX올림,0,0.0,0.0,,,,,
1487,1634,17-Jan,추운날씨지만움츠리기보단어깨쭉펴고힘내세요항상건강주의하세요XXX태전동XXX,0,0.0,0.0,,,,,
1488,1635,17-Jan,연동형 정기예금 만기가 110일입니다 내점상XXX드립니다 XXX평내동,0,0.0,0.0,,,,,
1489,1636,17-Jan,XXX 고객님설명절을XXX 고객님의 가정에 웃음과 평안이 함께 하시고가정에 건강과 행복이 가득하시길 기원합니다XXX은행 광주매곡지점장 XXX올림,0,0.0,0.0,,,,,
1490,1637,17-Jan,XXX 고객님 안녕하세요? XXX은행 야탑역지점에 새로 부임한 VIP팀장 XXX입니다. 소중한 인연에 감사드리며.정성을 다해 모실것을 약속드립니다.행복한 한해 되세요 XXX은행 야탑역지점 XXX부지점장올림,0,0.0,0.0,,,,,
1491,1638,17-Jan,XXX 고객님기분좋은 월요일입니다. 포근했던 지난 주말 잘 쉬셨습니까? 이번주엔 강추위가 예고 되고 있답니다. 춥지만 여유로운 마음가짐으로 즐겁고 상쾌한 한주 시작하시길 바랍니다.XXX은행동삼동XXX올림,0,0.0,0.0,,,,,
1492,1639,17-Jan,고객님과의 소중한 인연기억하고 가겠습니다.이번 인사이동으로 이동하게 되었습니다. 앞으로도 지속적인 거래부탁드리며 행복하고 건강한 한해 되세요...XXX은행 XXX차장 올림,0,0.0,0.0,,,,,
1493,1640,17-Jan,가끔씩 환전 필요할 때 있으시죠?저희 리브를 통해 환전하실 경우 환율을 최대 90%까지 우대해 드립니다 (USD등 주요 통화 기준). 또한 가끔씩 친구들에게 돈 보내줘야 할 때도 일일이 계좌번호 물어볼 필요 없이 카톡에 친구등록만 되어있으면 일일 최대 30만원까지 바로 송금이 가능합니다. 너무나 편리한 리브는 앱 스토어 또는 플레이스토어에서 리브 로 검색하시면 바로 다운로드 가능합니다. 가입하실 때 제 직원번호 XXX잊지 마시고 꼭! 입력 부탁 드려요XXX은행XXX올림,0,0.0,0.0,,,,,
1494,1641,17-Jan,오늘하루도 즐겁게 신나게 화이팅하세요!!!-XXX중곡동 XXX올림-,0,0.0,0.0,,,,,
1495,1642,17-Jan,117낼하루휴가다녀오겠습니다.새해복많이받으세요XXX은행XXX올림,0,0.0,0.0,,,,,
1496,1643,17-Jan,(광고)XXX스마트한 금융생활 XXX XXX와 함께 한번 더 앞서가는 스마트한 금융생활.당행상품의 자격기준과 심사기준이 완화되어 상품에 대해 간단하게 상품정보를 전달드립니다.신청방법:  XXX-XXX-XXX  터치하셔서 문자로 상담 또는 00시 00분 상담이라고 답장을 보내주시거나 전화를 주시면 친절하고 안전한 상담으로 도움드리겠습니다.수신을 희망하지 않으실 경우에는 거부 라는 답장을 주시면 KISA 수신거부 목록에 등록을 시켜 두번 다시 발송되지 않도록 조치를 취해드리겠습니다.카카오톡 상담서비스 시행중 citibankloan친구추가 후 상담신청이런 분들께 권해드립니다.1. 시중은행권에서 기존한도를 모두 사용 중이신 분.2. 기대출의 원리금 균등방식으로 인해 월 불입금액이 부담스러우신 분.3. 총 채무금액은 작으나 채무건수가 많아서 관리가 안 되시는 분.스마트한 신용 관리 어렵지 않습니다. 본인의 신용은 스스로 직접 관리해야 하는 시대입니다. 최소한의 지식과 상식은 알고 계셔야 금전적인 손해 보는 일이 없습니다.당행상품의 특징1. 당행 거래가 없으셔도 진행가능.2. 시중은행권보다 높은 한도.3. 자체 등급으로 판단하므로 낮은신용자도 진행가능.4. 부채가 많다면 부채 통합상품으로 전환가능.5. 원리금 균등방식을 만기일시로 전환가능.6. 가상 조회를 통해 한도 및 금리를 확인가능.당행상품의 조건안내1. 직장인전용 신용상품한도: 최대 1억 4000만 원까지.금리: 최저 2.97%자격: XXX은행 자체 등급과 기업 리스트에 따라 차등적용.2. 채무통합 전환상품한도: 연봉 대비 300%까지.금리: 최저 2.97%자격: XXX은행 자체 등급과 기업 리스트에 따라 차등적용.3. 새 희망 홀씨한도: 최대 2500만 원.금리: 8.68%12%자격: 연봉 4000만 원 이하 고객 대상으로 XXX 자체 등급(광고)XXX,1,1.0,7.0,"차등적용, 홀씨한도, 금전적, 직장인, 건수, 완화, 은행권",,,,
1497,1644,17-Jan,XXX 고객님 안녕하세요소득세법 시행령 25조(XXX성보 험 보 험차익) 시행 예고에 따라XXX성보 험 비과세 혜택이 2월 3일부터 축소되어 안내드립니다.10년 이상의 일시납 XXX성보 험은 1인당 2억원에서 1억원으로 비과세 한도가 축소되고 금액 제한 없이 비과세 혜택을 받던 5년납이상 월적립식은 1인당 월 150만원으로 혜택이 축소됩니다.2월 3일 이후에는 기존비과세 한도를 적용받으실 수 없으니 참고하시기 바라며 1월은 최대의 비과세 혜XXX 고객님의 수익률을 극대화 할 수 있는 마지막 기회입니다. 영업점 방문하셔서 상담받으시고 한도 축소전에 비과세혜택 챙기세요XXX은행 산곡동지점VIP팀장 XXX올림XXX은행산곡동XXX올림,0,0.0,0.0,,,,,
1498,1645,17-Jan,(광고)XXX 고객님 안녕하세요? XXX은행 탄방역지점 XXX대리입니다. 이번에 상대방 계좌번호를 몰라도 이름만으로 간단히 송금보낼수 있고 누구나 환율우대를 최대 90%까지 해주는 새로운 생활금융플랫폼 리브(Liiv)라는 어플이 출시되어 안내문자드립니다.  리브(Liiv)의 혜택을 소개드립니다.1.상대방 이름만으로 간편하게 송금(당타행 무료 한도 30만원 이내)2.누구나 환율우대 최고 90%까지(USD JPY EUR 90% 기타통화는 50%  2016년 12월 31일까지)3.리브더치페이로 계산부터 나누기까지 간단하게. XXX법(청탁방지법) 걱정 끝!!!그 외 다양한 기능이 있으니 새로운 생활금융경험을 리브(Liiv)를 통해 만나보세요!!! 설치방법: 스마트폰 플레이스토어 또는 앱스토어에서 XXX은행 리브 또는 리브 검색 - 다운로드또는 안드로이드 설치URL:  https:goo.glxpVFzE아이폰 설치URL:  https:appsto.rekrAnpidb.i 설치후 가입시 이용계좌등록 및 로그인 해주시고 권유직원 선택란에 (XXX용XXX점 XXX) 꼭꼭 넣어주시면 감사하겠습니다!설치 후 !! 탄방역지점에 내점하셔서 해당 문자를 보여주시면 소정의 사은품을 증정하오니 시간되실 때 내점하셔서 사XXX 꼭 받아가세요!! 오늘도 즐겁고 행복한 하루 보내세요!XXX은행탄방역XXX올림XXX-XXX-XXX무료수신거부XXX-XXX-XXX,0,0.0,0.0,,,,,
1499,1646,17-Jan,이번겨울 들어 가장 강한 추위라고 합니다. 추위대비 단단히 하시고건강하게 행복한 주말 보내세요(ㅡ)XXX은행송우종합금융센터XXX차장올림,0,0.0,0.0,,,,,
1500,1648,17-Jan,금일까지잔금대출은행접수마감되어추가문의는XXX-XXX-XXX바랍니다.XXX옥수동지점,0,0.0,0.0,,,,,
1501,1649,17-Jan,(광고)XXX나의 대출한도와 금리는?대출때문에 고민하고 있다거나 높은이자에 허덕이고 있다면 2분만 시간을 내어 이문자에 레알 집중할 시간입니다.여러분의 악성대출을 상환할 수 있도록 도와드리겠습니다.1. 대출의 50%이상이 2금융권이신분들2. 월급의 절반정도를 카드값으로 빠지시는분들3. 부채의 대부분이 원리금 균등방식으로 상환하는분들4. 등급이 낮아 은행권대출이 안된다고 판단하시는분들()내용을 읽어보시고한건이라도 해당이되신다면 꼭 상담이 필요하다고 생각듭니다. 저희가 모든 수단과 방법을 동원해 금리를 최대한 낮춰드리고 금융에 관한 꿀tip 을 알려드리겠습니다.  한국citi bank 직장인 상품금리연2.82%(CD금리변동)직장인기준(공무원외감업체대기업 우대)한도1억4천만원까지 일반업체개인사업장 근로자도 진행가능신용도와 상관없이  자체등급으로 판단  신청방법문자로 상담 이라고 답장을 주시거나 전화를 주시면 정직하고 친절히 상담으로 도움드릴께요신용 상담을 위한 신용조회는 등급에 영향을 미치지 않습니다.금융에 대한 기본적인 지식과 상식을 알아야 건전한 재무상태를 만들 수 있습니다.  카카오톡 신청방법ID:citibank7 아이디검색후 친구추가후 상담이라는 카톡을 남겨주세요 빠르게 답변드리겠습니다.  부채통합대출 상품자격조건:사대보험가능한 직장인 and 재직 1년이상(1년미만도  직군과 등급에 따라 가능할 수 있습니다한도:연봉대비300%까지 금리:최저 3%(등급 차등적용)  부채통합대출의 장점a)월 최대 85%정도 이자 절감(월100만원 이상)b)신용등급 상승 최대 13등급까지 상향c)연봉대비(DTI) 280%까지(직군소득별 차등적용)d)건수를 최소화 시켜 관리가 용이하게!!e)추가 자금까지 저금리로 확보하게 해드립니다. 신청방법문자로 상담 이라고 답장을 주시거나 전화를 주시면 정직하고 친XXX은행,1,1.0,7.0,"차등적용, 기본, 직장인, 상관없이, 건수, 연봉대비, 은행권",,,,
1502,1650,17-Jan,XXX성XXX점 XXX차장입니다.내점거래 신규감사드립니다.행복한 명철되세요,0,0.0,0.0,,,,,
1503,1651,17-Jan,대표님 건강하신지요. 연일 추운 날씨가 계속되고 있습니다 이럴땐 잠시 하시던 일들 멈추고  따뜻한 한잔의 차에 몸과 마음을 녹여 보는 것은 어떨까요? 모쪼록 모든것을 새롭게 시작하는 1월 한달 희망과 행복을 불러들이는 멋진 시간되시길 빕니다 이번에 XXX은행 유XXX으로 발령받은 XXX팀장 올립니다.XXX은행유XXX올림,0,0.0,0.0,,,,,
1504,1652,17-Jan,떡국 맛있게 드시고 행복한 설 명절보내세요새해복많이 받으세요! XXX청계XXX,0,0.0,0.0,,,,,
1505,1653,17-Jan,XXX은행 서대문지점 XXX입니다.전문직대출이 만기가 1월 20일로 지난 상태입니다.가까운지점에 재직서류 소득서류 준비하시여 연장신청하여 주시기 바랍니다.연장이 늦어지면 신용이 안좋아져서 금리도 오르고 일부상환이 나올수도 있사오니 빠른 시간에 기란연장 신청하여 주시기 바랍니다.,0,0.0,0.0,,,,,
1506,1654,17-Jan,전담직원 XXX과장입니다.언제든찾아주세요XXX조치원지점 XXX과장올림,0,0.0,0.0,,,,,
